Epochs,Accuracies
0.0055747320313410675, 0.3522688356164383
1.0113482568483114, 0.50697298325723
2.0240745091424603, 0.5539431126331813
2.9967159030212485, 0.5683314307458145
4.008827202885106, 0.5747526636225269
5.992475492263145, 0.5850979832572301
6.982724605727643, 0.5927083333333336
7.972484267257824, 0.5956811263318115
8.984306915980932, 0.5993673896499242
9.974179527957494, 0.6034103881278542
